r,n,s,S,c
11215131,24,12,23,710509
11219035,24,13,23,2132269
11219547,24,14,23,6397099
11221659,24,14,23,6398303
11222171,24,10,23,78995
11227387,24,14,23,6401569
11228443,24,13,23,2134057
11229179,24,11,23,237133
11233371,24,14,23,6404981
11233883,24,12,23,711697
11235419,24,13,23,2135383
11237787,24,13,23,2135833
11238043,24,14,23,6407645
11247707,24,14,23,6413155
11254171,24,13,23,2138947
11255195,24,14,23,6417425
11257115,24,14,23,6418519
11258619,24,14,23,6419377
11258651,24,14,23,6419395
11259131,24,14,23,6419669
11265883,24,13,23,2141173
11266459,24,14,23,6423847
11271419,24,11,23,238025
11272219,24,13,23,2142377
11272987,24,13,23,2142523
11273243,24,14,23,6427715
11276315,24,14,23,6429467
11277403,24,14,23,6430087
11280795,24,11,23,238223
11281051,24,14,23,6432167
11285531,24,10,23,79441
11286779,24,14,23,6435433
11287291,24,14,23,6435725
11288091,24,14,23,6436181
11293339,24,13,23,2146391
11296411,24,13,23,2146975
11303675,24,14,23,6445067
11303931,24,14,23,6445213
11306075,24,14,23,6446435
11308699,24,14,23,6447931
11312539,24,14,23,6450121
11315451,24,14,23,6451781
11315995,24,12,23,716899
11316763,24,13,23,2150843
11322203,24,13,23,2151877
11323035,24,10,23,79705
11329307,24,13,23,2153227
11329787,24,14,23,6459955
11332635,24,14,23,6461579
11334747,24,12,23,718087
11344123,24,12,23,718681
11346683,24,14,23,6469589
11348059,24,13,23,2156791
11349851,24,14,23,6471395
11350107,24,14,23,6471541
11350619,24,14,23,6471833
11352731,24,13,23,2157679
11354267,24,13,23,2157971
11355291,24,14,23,6474497
11358459,24,14,23,6476303
11359515,24,14,23,6476905
11362043,24,13,23,2159449
11364955,24,14,23,6480007
11368859,24,14,23,6482233
11370139,24,14,23,6482963
11373595,24,14,23,6484933
11378779,24,14,23,6487889
11387675,24,14,23,6492961
11388923,24,14,23,6493673
11395739,24,12,23,721951
11397531,24,14,23,6498581
11402011,24,13,23,2167045
11402523,24,14,23,6501427
11402779,24,11,23,240799
11405307,24,14,23,6503015
11410587,24,13,23,2168675
11415803,24,14,23,6508999
11416859,24,12,23,723289
11418363,24,13,23,2170153
11418651,24,14,23,6510623
11423899,24,8,23,8935
11431963,24,14,23,6518213
11435003,24,14,23,6519947
11435771,24,14,23,6520385
11437147,24,13,23,2173723
11438171,24,14,23,6521753
11445019,24,11,23,241691
11446523,24,13,23,2175505
11453083,24,14,23,6530255
11453275,24,14,23,6530365
11455131,24,13,23,2177141
11460379,24,14,23,6534415
11460635,24,13,23,2178187
11460859,24,14,23,6534689
11460891,24,14,23,6534707
11461371,24,12,23,726109
11461659,24,14,23,6535145
11462651,24,14,23,6535711
11473147,24,11,23,242285
11476219,24,13,23,2181149
11477275,24,14,23,6544049
11481755,24,13,23,2182201
11485595,24,13,23,2182931
11489051,24,14,23,6550763
11489563,24,12,23,727895
11490843,24,14,23,6551785
11495499,24,3,23,37
11496027,24,14,23,6554741
11498139,24,13,23,2185315
11503611,24,12,23,728785
11504891,24,14,23,6559795
11507803,24,14,23,6561455
11509595,24,14,23,6562477
11511387,24,13,23,2187833
11524763,24,10,23,81125
11533083,24,14,23,6575869
11533595,24,14,23,6576161
11536475,24,12,23,730867
11538267,24,14,23,6578825
11539035,24,14,23,6579263
11548955,24,13,23,2194973
11549723,24,13,23,2195119
11561755,24,14,23,6592217
11565147,24,14,23,6594151
11567707,24,13,23,2198537
11575067,24,14,23,6599807
11578139,24,14,23,6601559
11578907,24,14,23,6601997
11580507,24,14,23,6602909
11589883,24,14,23,6608255
11590395,24,10,23,81587
11591195,24,13,23,2203001
11591707,24,14,23,6609295
11591963,24,13,23,2203147
11596891,24,14,23,6612251
11606011,24,13,23,2205817
11606043,24,13,23,2205823
11606267,24,14,23,6617597
11612827,24,14,23,6621337
11616411,24,14,23,6623381
11620123,24,13,23,2208499
11620635,24,14,23,6625789
11620891,24,11,23,245405
11621147,24,14,23,6626081
11622395,24,13,23,2208931
11623419,24,14,23,6627377
11628187,24,14,23,6630095
11633435,24,13,23,2211029
11633691,24,14,23,6633233
11634683,24,14,23,6633799
11638875,24,13,23,2212063
11647771,24,14,23,6641261
11649019,24,11,23,245999
11649051,24,12,23,737999
11649275,24,14,23,6642119
11649307,24,14,23,6642137
11653723,24,12,23,738295
11656859,24,13,23,2215481
11657883,24,14,23,6647027
11661563,24,13,23,2216375
11662619,24,14,23,6649727
11664635,24,13,23,2216959
11667547,24,14,23,6652537
11669339,24,13,23,2217853
11674011,24,13,23,2218741
11676923,24,14,23,6657883
11676955,24,14,23,6657901
11679003,24,14,23,6659069
11680763,24,14,23,6660073
11683675,24,14,23,6661733
11685019,24,13,23,2220833
11691259,24,10,23,82297
11691291,24,12,23,740675
11692827,24,13,23,2222317
11693595,24,12,23,740821
11694363,24,13,23,2222609
11696219,24,14,23,6668885
11698843,24,14,23,6670381
11700891,24,14,23,6671549
11706395,24,14,23,6674687
11711067,24,14,23,6677351
11711579,24,13,23,2225881
11717275,24,14,23,6680891
11720955,24,13,23,2227663
11722491,24,13,23,2227955
11723515,24,14,23,6684449
11731099,24,12,23,743197
11735835,24,12,23,743497
11737083,24,14,23,6692185
11737115,24,14,23,6692203
11737371,24,13,23,2230783
11738363,24,14,23,6692915
11742875,24,11,23,247981
11747739,24,14,23,6698261
11750171,24,14,23,6699647
11750683,24,13,23,2233313
11751707,24,14,23,6700523
11756123,24,13,23,2234347
11757147,24,14,23,6703625
11758747,24,14,23,6704537
11763963,24,12,23,745279
11765755,24,14,23,6708533
11773531,24,14,23,6712967
11774619,24,14,23,6713587
11777819,24,14,23,6715411
11778811,24,13,23,2238659
11779611,24,13,23,2238811
11780123,24,14,23,6716725
11782747,24,9,23,27647
11784027,24,14,23,6718951
11787419,24,12,23,746765
11792123,24,8,23,9223
11792155,24,12,23,747065
11793435,24,14,23,6724315
11793691,24,13,23,2241487
11795995,24,13,23,2241925
11798619,24,14,23,6727271
11799131,24,11,23,249169
11804059,24,14,23,6730373
11806491,24,14,23,6731759
11807771,24,13,23,2244163
11808027,24,14,23,6732635
11811099,24,14,23,6734387
11813979,24,13,23,2245343
11814747,24,13,23,2245489
11821307,24,14,23,6740207
11822363,24,14,23,6740809
11823355,24,13,23,2247125
11825691,24,13,23,2247569
11829851,24,14,23,6745079
11829915,24,14,23,6745115
11830875,24,14,23,6745663
11830939,24,14,23,6745699
11838235,24,13,23,2249953
11841371,24,11,23,250061
11849979,24,13,23,2252185
11850779,24,12,23,750779
11853339,24,14,23,6758471
11853819,24,13,23,2252915
11856987,24,13,23,2253517
11858587,24,13,23,2253821
11866363,24,13,23,2255299
11868443,24,14,23,6767083
11870299,24,13,23,2256047
11879451,24,14,23,6773359
11879707,24,13,23,2257835
11883611,24,10,23,83651
11887195,24,14,23,6777775
11889051,24,13,23,2259611
11889819,24,13,23,2259757
11892987,24,10,23,83717
11908891,24,14,23,6790145
11910683,24,14,23,6791167
11911195,24,14,23,6791459
11915867,24,14,23,6794123
11915931,24,14,23,6794159
11918491,24,14,23,6795619
11918747,24,11,23,251695
11919003,24,14,23,6795911
11923227,24,14,23,6798319
11923483,24,11,23,251795
11931291,24,13,23,2267639
11938843,24,14,23,6807223
11939355,24,14,23,6807515
11944603,24,11,23,252241
11952411,24,13,23,2271653
11953435,24,14,23,6815543
11955739,24,14,23,6816857
11956507,24,14,23,6817295
11956827,24,14,23,6817477
11965723,24,10,23,84229
11967515,24,14,23,6823571
11976859,24,14,23,6828899
11981051,24,14,23,6831289
11981851,24,14,23,6831745
11984635,24,14,23,6833333
11987547,24,13,23,2278331
11988059,24,14,23,6835285
11993243,24,14,23,6838241
11996187,24,12,23,759991
11996411,24,14,23,6840047
11996955,24,13,23,2280119
11997979,24,14,23,6840941
11998747,24,14,23,6841379
12010523,24,14,23,6848093
12012827,24,14,23,6849407
12014107,24,13,23,2283379
12017499,24,14,23,6852071
12025083,24,13,23,2285465
12026107,24,14,23,6856979
12029787,24,13,23,2286359
12032667,24,14,23,6860719
12033691,24,12,23,762367
12034459,24,13,23,2287247
12042235,24,13,23,2288725
12045403,24,12,23,763109
12047835,24,5,23,349
12049563,24,14,23,6870353
12053243,24,13,23,2290817
12053275,24,13,23,2290823
12053787,24,14,23,6872761
12054299,24,14,23,6873053
12058715,24,13,23,2291857
12059483,24,10,23,84889
12059739,24,14,23,6876155
12067067,24,14,23,6880333
12067867,24,14,23,6880789
12069115,24,14,23,6881501
12070427,24,13,23,2294083
12076123,24,14,23,6885497
12077467,24,13,23,2295421
12085499,24,14,23,6890843
12087835,24,14,23,6892175
12087899,24,14,23,6892211
12090011,24,12,23,765935
12098587,24,13,23,2299435
12098843,24,14,23,6898451
12099323,24,12,23,766525
12104091,24,8,23,9467
12107931,24,13,23,2301211
12111099,24,11,23,255757
12112155,24,14,23,6906041
12112923,24,14,23,6906479
12113435,24,12,23,767419
12115963,24,14,23,6908213
12119707,24,13,23,2303449
12120731,24,14,23,6910931
12125211,24,11,23,256055
12126971,24,14,23,6914489
12128283,24,13,23,2305079
12132187,24,12,23,768607
12132443,24,14,23,6917609
12133467,24,14,23,6918193
12136091,24,13,23,2306563
12140827,24,13,23,2307463
12141851,24,14,23,6922973
12142843,24,14,23,6923539
12151195,24,14,23,6928301
12154651,24,14,23,6930271
12155643,24,12,23,770093
12156955,24,14,23,6931585
12168987,24,13,23,2312815
12172283,24,14,23,6940325
12176475,24,14,23,6942715
12183323,24,14,23,6946619
12187739,24,13,23,2316379
12189787,24,14,23,6950305
12191579,24,13,23,2317109
12192347,24,13,23,2317255
12193435,24,14,23,6952385
12197659,24,14,23,6954793
12198139,24,14,23,6955067
12198683,24,13,23,2318459
12199163,24,14,23,6955651
12202587,24,11,23,257689
12207259,24,12,23,773363
12208539,24,14,23,6960997
12218459,24,14,23,6966653
12221083,24,14,23,6968149
12226811,24,13,23,2323805
12229915,24,13,23,2324395
12233819,24,13,23,2325137
12234587,24,13,23,2325283
12237211,24,14,23,6977345
12237979,24,14,23,6977783
12241691,24,13,23,2326633
12241947,24,14,23,6980045
12242459,24,10,23,86177
12242715,24,14,23,6980483
12249691,24,14,23,6984461
12250779,24,14,23,6985081
12257275,24,13,23,2329595
12258043,24,13,23,2329741
12258331,24,14,23,6989387
12259099,24,14,23,6989825
12261467,24,14,23,6991175
12270363,24,14,23,6996247
12271899,24,14,23,6997123
12279451,24,14,23,7001429
12279963,24,10,23,86441
12284155,24,14,23,7004111
12286235,24,13,23,2335099
12286715,24,14,23,7005571
12286971,24,11,23,259471
12287227,24,14,23,7005863
12290139,24,13,23,2335841
12295323,24,14,23,7010479
12295579,24,13,23,2336875
12295835,24,14,23,7010771
12296603,24,14,23,7011209
12299515,24,13,23,2337623
12300059,24,14,23,7013179
12301339,24,14,23,7013909
12304987,24,13,23,2338663
12307547,24,14,23,7017449
12307611,24,14,23,7017485
12311963,24,13,23,2339989
12312827,24,11,23,260017
12313627,24,13,23,2340305
12313883,24,14,23,7021061
12314395,24,13,23,2340451
12316699,24,13,23,2340889
12318811,24,14,23,7023871
12321435,24,13,23,2341789
12327707,24,13,23,2342981
12328731,24,14,23,7029527
12328987,24,14,23,7029673
12329243,24,12,23,781091
12337819,24,13,23,2344903
12338331,24,14,23,7035001
12338843,24,14,23,7035293
12343323,24,10,23,86887
12345083,24,14,23,7038851
12347483,24,14,23,7040219
12349531,24,13,23,2347129
12352155,24,14,23,7042883
12361467,24,14,23,7048193
12361819,24,14,23,7048393
12368283,24,13,23,2350693
12372763,24,14,23,7054633
12373019,24,13,23,2351593
12374555,24,13,23,2351885
12375579,24,14,23,7056239
12380571,24,14,23,7059085
12386587,24,14,23,7062515
12390427,24,14,23,7064705
12391515,24,14,23,7065325
12394331,24,14,23,7066931
12400891,24,14,23,7070671
12401915,24,12,23,785695
12402683,24,13,23,2357231
12410523,24,13,23,2358721
12411291,24,12,23,786289
12412059,24,13,23,2359013
12414747,24,14,23,7078571
12416027,24,12,23,786589
12417307,24,14,23,7080031
12417787,24,14,23,7080305
12426651,24,14,23,7085359
12430107,24,12,23,787481
12430875,24,13,23,2362589
12435547,24,13,23,2363477
12436059,24,14,23,7090723
12437339,24,14,23,7091453
12444187,24,8,23,9733
12445691,24,13,23,2365405
12448859,24,12,23,788669
12452507,24,14,23,7100101
12453531,24,12,23,788965
12453723,24,14,23,7100795
12454299,24,13,23,2367041
12458235,24,12,23,789263
12460315,24,14,23,7104553
12460827,24,14,23,7104845
12468379,24,13,23,2369717
12469403,24,14,23,7109735
12472315,24,8,23,9755
12473371,24,14,23,7111997
12473627,24,14,23,7112143
12475419,24,13,23,2371055
12476155,24,13,23,2371195
12478555,24,13,23,2371651
12479067,24,14,23,7115245
12481179,24,14,23,7116449
12487451,24,14,23,7120025
12487931,24,13,23,2373433
12487963,24,13,23,2373439
12488955,24,14,23,7120883
12492891,24,14,23,7123127
12495963,24,14,23,7124879
12502043,24,13,23,2376115
12504315,24,13,23,2376547
12509851,24,12,23,792533
12511067,24,14,23,7133491
12511643,24,14,23,7133819
12518171,24,14,23,7137541
12518427,24,13,23,2379229
12519419,24,14,23,7138253
12530971,24,12,23,793871
12540571,24,14,23,7150313
12545051,24,10,23,88307
12552283,24,14,23,7156991
12559643,24,14,23,7161187
12561179,24,14,23,7162063
12561659,24,14,23,7162337
12567387,24,14,23,7165603
12569243,24,13,23,2388887
12574491,24,14,23,7169653
12575483,24,12,23,796691
12575515,24,12,23,796693
12576763,24,14,23,7170949
12579419,24,13,23,2390821
12579931,24,14,23,7172755
12582555,24,10,23,88571
12589307,24,14,23,7178101
12591387,24,14,23,7179287
12594267,24,12,23,797881
12595035,24,13,23,2393789
12595803,24,13,23,2393935
12603675,24,11,23,266159
12605435,24,14,23,7187297
12606203,24,14,23,7187735
12607579,24,13,23,2396173
12610139,24,14,23,7189979
12612251,24,13,23,2397061
12617499,24,14,23,7194175
12619003,24,14,23,7195033
12619035,24,14,23,7195051
12625499,24,13,23,2399579
12626331,24,13,23,2399737
12633115,24,14,23,7203079
12636699,24,14,23,7205123
12640923,24,14,23,7207531
12647675,24,14,23,7211381
12647707,24,14,23,7211399
12648187,24,10,23,89033
12648475,24,14,23,7211837
12655259,24,12,23,801745
12657051,24,14,23,7216727
12662043,24,14,23,7219573
12663547,24,14,23,7220431
12663803,24,13,23,2406859
12664059,24,14,23,7220723
12664827,24,14,23,7221161
12669595,24,14,23,7223879
12673435,24,14,23,7226069
12674203,24,14,23,7226507
12675835,24,14,23,7227437
12676379,24,12,23,803083
12677147,24,13,23,2409395
12678171,24,14,23,7228769
12680187,24,13,23,2409973
12689659,24,13,23,2411773
12690715,24,14,23,7235921
12692251,24,14,23,7236797
12697691,24,14,23,7239899
12698267,24,13,23,2413409
12705307,24,13,23,2414747
12706043,24,13,23,2414887
12706555,24,14,23,7244953
12707067,24,14,23,7245245
12710491,24,14,23,7247197
12711003,24,14,23,7247489
12712603,24,14,23,7248401
12715675,24,14,23,7250153
12716443,24,14,23,7250591
12719131,24,14,23,7252123
12720379,24,14,23,7252835
12721179,24,14,23,7253291
12725339,24,14,23,7255663
12726939,24,14,23,7256575
12736507,24,13,23,2420677
12737563,24,14,23,7262633
12748059,24,14,23,7268617
12748795,24,14,23,7269037
12751387,24,12,23,807835
12757659,24,13,23,2424697
12763163,24,11,23,269527
12767835,24,12,23,808877
12770971,24,13,23,2427227
12771995,24,14,23,7282265
12777243,24,12,23,809473
12778747,24,13,23,2428705
12778779,24,13,23,2428711
12779035,24,14,23,7286279
12779515,24,12,23,809617
12780283,24,13,23,2428997
12781659,24,14,23,7287775
12786843,24,14,23,7290731
12788123,24,13,23,2430487
12793115,24,14,23,7294307
12794875,24,14,23,7295311
12794907,24,14,23,7295329
12795995,24,12,23,810661
12805403,24,11,23,270419
12807707,24,12,23,811403
12808475,24,13,23,2434355
12813915,24,13,23,2435389
12814747,24,12,23,811849
12815515,24,13,23,2435693
12820731,24,14,23,7310053
12821275,24,14,23,7310363
12821755,24,12,23,812293
12822523,24,13,23,2437025
12829851,24,14,23,7315253
12831387,24,14,23,7316129
12834587,24,14,23,7317953
12836603,24,13,23,2439701
12837147,24,14,23,7319413
12837627,24,14,23,7319687
12837659,24,14,23,7319705
12845211,24,12,23,813779
12849403,24,14,23,7326401
12849947,24,12,23,814079
12850203,24,14,23,7326857
12851227,24,14,23,7327441
12856411,24,14,23,7330397
12857179,24,14,23,7330835
12878075,24,12,23,815861
12878875,24,13,23,2447735
12879867,24,14,23,7343771
12887643,24,14,23,7348205
12888731,24,14,23,7348825
12892955,24,13,23,2450411
12898907,24,14,23,7354627
12899419,24,14,23,7354919
12901531,24,11,23,272449
12908795,24,14,23,7360265
12910107,24,13,23,2453671
12912731,24,14,23,7362509
12914523,24,14,23,7363531
12917403,24,14,23,7365173
12922139,24,14,23,7367873
12927067,24,14,23,7370683
12928091,24,13,23,2457089
12936219,24,14,23,7375901
12937467,24,13,23,2458871
12938011,24,14,23,7376923
12938523,24,14,23,7377215
12938779,24,14,23,7377361
12939291,24,14,23,7377653
12944987,24,14,23,7380901
12945819,24,14,23,7381375
12950779,24,10,23,91163
12951579,24,13,23,2461553
12952347,24,13,23,2461699
12956251,24,13,23,2462441
12958363,24,14,23,7388527
12960155,24,10,23,91229
12960411,24,14,23,7389695
12964891,24,11,23,273787
12971867,24,12,23,821803
12972699,24,13,23,2465567
12976283,24,14,23,7398745
12980475,24,13,23,2467045
12981019,24,14,23,7401445
12981531,24,14,23,7401737
12993819,24,13,23,2469581
12994555,24,13,23,2469721
12996891,24,13,23,2470165
12997147,24,14,23,7410641
13009147,24,14,23,7417483
13009179,24,14,23,7417501
13009691,24,14,23,7417793
13013531,24,14,23,7419983
13014107,24,12,23,824479
13023003,24,14,23,7425383
13023483,24,12,23,825073
13023515,24,10,23,91675
13025275,24,14,23,7426679
13029979,24,14,23,7429361
13037339,24,14,23,7433557
13037819,24,14,23,7433831
13039387,24,14,23,7434725
13041659,24,14,23,7436021
13042267,24,10,23,91807
13042427,24,14,23,7436459
13045403,24,13,23,2479385
13052955,24,14,23,7442461
13053211,24,13,23,2480869
13053979,24,12,23,827005
13054747,24,13,23,2481161
13056091,24,14,23,7444249
13058139,24,14,23,7445417
13061275,24,14,23,7447205
13066491,24,13,23,2483393
13069851,24,14,23,7452095
13070619,24,14,23,7452533
13071451,24,14,23,7453007
13075291,24,14,23,7455197
13076891,24,14,23,7456109
13077659,24,14,23,7456547
13080347,24,14,23,7458079
13080827,24,14,23,7458353
13083899,24,14,23,7460105
13084667,24,14,23,7460543
13089435,24,14,23,7463261
13095163,24,14,23,7466527
13096219,24,12,23,829681
13101147,24,14,23,7469939
13107355,24,14,23,7473479
13110043,24,14,23,7475011
13110299,24,12,23,830573
13111067,24,13,23,2491865
13112091,24,14,23,7476179
13116507,24,13,23,2492899
13119131,24,14,23,7480193
13125883,24,13,23,2494681
13128219,24,13,23,2495125
13132443,24,14,23,7487783
13135003,24,14,23,7489243
13139195,24,13,23,2497211
13139995,24,13,23,2497363
13140219,24,14,23,7492217
13141019,24,14,23,7492673
13143131,24,9,23,30839
13147803,24,12,23,832949
13148571,24,13,23,2498993
13153563,24,14,23,7499825
13154075,24,13,23,2500039
13155067,24,14,23,7500683
13155099,24,14,23,7500701
13155611,24,13,23,2500331
13156347,24,13,23,2500471
13156379,24,13,23,2500477
13159515,24,11,23,277897
13168411,24,14,23,7508291
13175387,24,14,23,7512269
13175963,24,12,23,834733
13182235,24,13,23,2505391
13182971,24,12,23,835177
13183739,24,13,23,2505677
13187163,24,14,23,7518983
13189979,24,12,23,835621
13190235,24,14,23,7520735
13197083,24,12,23,836071
13198075,24,14,23,7525205
13198619,24,13,23,2508505
13199611,24,14,23,7526081
13204123,24,11,23,278839
13213435,24,12,23,837107
13213723,24,14,23,7534127
13217627,24,14,23,7536353
13218395,24,14,23,7536791
13225243,24,10,23,93095
13227547,24,12,23,838001
13234011,24,14,23,7545695
13241371,24,14,23,7549891
13246299,24,12,23,839189
13247579,24,14,23,7553431
13250203,24,13,23,2518309
13254427,24,14,23,7557335
13256955,24,14,23,7558777
13258267,24,14,23,7559525
13269755,24,11,23,280225
13271067,24,14,23,7566823
13276251,24,14,23,7569779
13278363,24,13,23,2523661
13278875,24,14,23,7571275
13285627,24,14,23,7575125
13294747,24,13,23,2526775
13295003,24,14,23,7580471
13295771,24,14,23,7580909
13299739,24,14,23,7583171
13300251,24,10,23,93623
13305691,24,13,23,2528855
13306459,24,13,23,2529001
13306523,24,13,23,2529013
13307035,24,14,23,7587331
13312795,24,13,23,2530205
13313307,24,14,23,7590907
13314043,24,14,23,7591327
13315611,24,14,23,7592221
13316123,24,14,23,7592513
13316891,24,14,23,7592951
13317211,24,14,23,7593133
13320859,24,14,23,7595213
13321371,24,11,23,281315
