r,n,s,S,c
11729223,24,14,23,6687703
11730023,24,14,23,6688159
11731015,24,13,23,2229575
11732807,24,14,23,6689747
11736231,24,14,23,6691699
11739623,24,12,23,743737
11740391,24,13,23,2231357
11741415,24,14,23,6694655
11745127,24,13,23,2232257
11745639,24,14,23,6697063
11746919,24,14,23,6697793
11751079,24,14,23,6700165
11751335,24,12,23,744479
11758439,24,12,23,744929
11760999,24,14,23,6705821
11763303,24,14,23,6707135
11763879,24,13,23,2235821
11765671,24,14,23,6708485
11781863,24,12,23,746413
11782055,24,14,23,6717827
11783399,24,13,23,2239531
11788135,24,13,23,2240431
11788647,24,14,23,6721585
11789159,24,14,23,6721877
11797735,24,14,23,6726767
11801927,24,14,23,6729157
11802471,24,14,23,6729467
11803751,24,13,23,2243399
11804775,24,14,23,6730781
11806887,24,13,23,2243995
11807399,24,14,23,6732277
11816295,24,13,23,2245783
11817031,24,11,23,249547
11820647,24,14,23,6739831
11821223,24,14,23,6740159
11823271,24,13,23,2247109
11823847,24,14,23,6741655
11824295,24,14,23,6741911
11825639,24,13,23,2247559
11825895,24,14,23,6742823
11832647,24,13,23,2248891
11833671,24,14,23,6747257
11838183,24,12,23,749981
11839399,24,14,23,6750523
11841255,24,13,23,2250527
11842023,24,13,23,2250673
11845479,24,14,23,6753989
11846759,24,13,23,2251573
11847495,24,12,23,750571
11847783,24,14,23,6755303
11857127,24,14,23,6760631
11859271,24,11,23,250439
11861095,24,14,23,6762893
11863399,24,14,23,6764207
11871719,24,13,23,2256317
11875143,24,14,23,6770903
11876967,24,14,23,6771943
11880615,24,14,23,6774023
11882151,24,14,23,6774899
11882407,24,14,23,6775045
11884263,24,13,23,2258701
11888999,24,13,23,2259601
11889511,24,14,23,6779095
11891527,24,14,23,6780245
11893927,24,14,23,6781613
11897575,24,13,23,2261231
11899367,24,14,23,6784715
11903303,24,14,23,6786959
11903815,24,12,23,754139
11904615,24,13,23,2262569
11905095,24,14,23,6787981
11905383,24,13,23,2262715
11914471,24,14,23,6793327
11917159,24,13,23,2264953
11919719,24,14,23,6796319
11922599,24,12,23,755329
11931975,24,12,23,755923
11935847,24,13,23,2268505
11937959,24,14,23,6806719
11938471,24,14,23,6807011
11939751,24,13,23,2269247
11947367,24,14,23,6812083
11954919,24,14,23,6816389
11956711,24,14,23,6817411
11963207,24,13,23,2273705
11966631,24,14,23,6823067
11969255,24,14,23,6824563
11975783,24,13,23,2276095
11976039,24,14,23,6828431
11977831,24,14,23,6829453
11983015,24,14,23,6832409
11983591,24,12,23,759193
11985383,24,14,23,6833759
11989863,24,13,23,2278771
11990375,24,14,23,6836605
11993159,24,14,23,6838193
11998439,24,13,23,2280401
12001767,24,14,23,6843101
12002535,24,14,23,6843539
12004455,24,14,23,6844633
12005447,24,13,23,2281733
12006215,24,13,23,2281879
12006247,24,13,23,2281885
12007271,24,14,23,6846239
12009639,24,14,23,6847589
12013479,24,14,23,6849779
12019815,24,14,23,6853391
12020071,24,14,23,6853537
12020583,24,14,23,6853829
12024999,24,13,23,2285449
12026023,24,14,23,6856931
12034375,24,13,23,2287231
12034887,24,14,23,6861985
12035143,24,11,23,254153
12035175,24,12,23,762461
12035399,24,14,23,6862277
12040935,24,14,23,6865433
12042983,24,13,23,2288867
12044007,24,14,23,6867185
12044775,24,14,23,6867623
12047687,24,13,23,2289761
12049511,24,14,23,6870323
12053671,24,14,23,6872695
12060135,24,13,23,2292127
12062055,24,14,23,6877475
12063047,24,14,23,6878041
12063559,24,14,23,6878333
12065895,24,14,23,6879665
12069799,24,14,23,6881891
12076903,24,14,23,6885941
12077415,24,12,23,765137
12081831,24,14,23,6888751
12087015,24,14,23,6891707
12093863,24,6,23,1051
12095655,24,14,23,6896633
12097447,24,14,23,6897655
12097703,24,13,23,2299267
12100327,24,14,23,6899297
12103399,24,14,23,6901049
12105575,24,12,23,766921
12106855,24,14,23,6903019
12107111,24,13,23,2301055
12107847,24,12,23,767065
12108615,24,13,23,2301341
12109639,24,14,23,6904607
12112615,24,9,23,28421
12116455,24,13,23,2302831
12120935,24,14,23,6911047
12121447,24,14,23,6911339
12124327,24,12,23,768109
12128999,24,11,23,256135
12133863,24,14,23,6918419
12134247,24,14,23,6918637
12135527,24,14,23,6919367
12149607,24,14,23,6927395
12150087,24,12,23,769741
12151623,24,13,23,2309515
12154791,24,12,23,770039
12155559,24,13,23,2310263
12158183,24,14,23,6932285
12159463,24,12,23,770335
12159719,24,14,23,6933161
12160743,24,14,23,6933745
12165959,24,14,23,6936719
12166247,24,14,23,6936883
12166759,24,14,23,6937175
12168871,24,9,23,28553
12178279,24,12,23,771527
12179559,24,14,23,6944473
12184743,24,14,23,6947429
12185255,24,11,23,257323
12186855,24,13,23,2316211
12192071,24,14,23,6951607
12193863,24,13,23,2317543
12194119,24,14,23,6952775
12197031,24,12,23,772715
12200679,24,14,23,6956515
12200871,24,13,23,2318875
12201895,24,14,23,6957209
12206407,24,12,23,773309
12207975,24,13,23,2320225
12208231,24,14,23,6960821
12208487,24,14,23,6960967
12208999,24,14,23,6961259
12209479,24,13,23,2320511
12210247,24,13,23,2320657
12212903,24,14,23,6963485
12215015,24,13,23,2321563
12221543,24,14,23,6968411
12223591,24,13,23,2323193
12224103,24,14,23,6969871
12225351,24,14,23,6970583
12229351,24,14,23,6972863
12236647,24,14,23,6977023
12237671,24,13,23,2325869
12239943,24,13,23,2326301
12244711,24,13,23,2327207
12245735,24,14,23,6982205
12252487,24,13,23,2328685
12255399,24,14,23,6987715
12265319,24,14,23,6993371
12265799,24,13,23,2331215
12265831,24,13,23,2331221
12267591,24,14,23,6994667
12269735,24,10,23,86369
12279143,24,12,23,777917
12280679,24,13,23,2334043
12281447,24,12,23,778063
12282695,24,14,23,7003279
12285863,24,14,23,7005085
12286695,24,14,23,7005559
12288487,24,10,23,86501
12288743,24,14,23,7006727
12297319,24,14,23,7011617
12300199,24,12,23,779251
12305127,24,14,23,7016069
12309351,24,14,23,7018477
12309863,24,14,23,7018769
12317415,24,13,23,2341025
12317927,24,14,23,7023367
12323143,24,14,23,7026341
12323687,24,12,23,780739
12324935,24,14,23,7027363
12328103,24,14,23,7029169
12332263,24,13,23,2343847
12336999,24,13,23,2344747
12337479,24,14,23,7034515
12338023,24,14,23,7034825
12339303,24,13,23,2345185
12339559,24,14,23,7035701
12346087,24,14,23,7039423
12351815,24,12,23,782521
12351847,24,10,23,86947
12353607,24,14,23,7043711
12353639,24,14,23,7043729
12360423,24,13,23,2349199
12366663,24,13,23,2350385
12366695,24,13,23,2350391
12367719,24,14,23,7051757
12369991,24,14,23,7053053
12370759,24,14,23,7053491
12373671,24,13,23,2351717
12375271,24,12,23,784007
12381031,24,14,23,7059347
12381287,24,14,23,7059493
12384871,24,14,23,7061537
12386471,24,14,23,7062449
12395367,24,14,23,7067521
12401831,24,13,23,2357069
12409159,24,14,23,7075385
12410215,24,14,23,7075987
12410727,24,14,23,7076279
12411207,24,13,23,2358851
12412231,24,14,23,7077137
12412999,24,14,23,7077575
12416935,24,14,23,7079819
12417703,24,14,23,7080257
12420583,24,13,23,2360633
12421607,24,14,23,7082483
12426087,24,13,23,2361679
12428359,24,13,23,2362111
12431271,24,14,23,7087993
12432615,24,14,23,7088759
12440423,24,14,23,7093211
12453991,24,14,23,7100947
12455239,24,14,23,7101659
12458151,24,13,23,2367773
12458663,24,14,23,7103611
12459175,24,14,23,7103903
12460775,24,14,23,7104815
12463335,24,14,23,7106275
12468071,24,14,23,7108975
12468551,24,14,23,7109249
12471463,24,9,23,29263
12471623,24,14,23,7111001
12476903,24,13,23,2371337
12480839,24,9,23,29285
12483943,24,13,23,2372675
12484679,24,13,23,2372815
12484711,24,13,23,2372821
12484967,24,14,23,7118609
12485735,24,14,23,7119047
12487847,24,11,23,263713
12490215,24,8,23,9769
12497223,24,11,23,263911
12499559,24,12,23,791881
12499815,24,14,23,7127075
12502087,24,14,23,7128371
12503719,24,14,23,7129301
12506343,24,14,23,7130797
12506855,24,14,23,7131089
12511335,24,11,23,264209
12522215,24,13,23,2379949
12526407,24,14,23,7142237
12526951,24,13,23,2380849
12527207,24,14,23,7142693
12527687,24,12,23,793663
12527943,24,14,23,7143113
12527975,24,14,23,7143131
12528967,24,14,23,7143697
12541287,24,14,23,7150721
12543591,24,14,23,7152035
12555079,24,13,23,2386195
12555367,24,14,23,7158749
12555879,24,12,23,795449
12557159,24,14,23,7159771
12558503,24,14,23,7160537
12562343,24,14,23,7162727
12564199,24,14,23,7163785
12568903,24,14,23,7166467
12573863,24,13,23,2389765
12577703,24,13,23,2390495
12578471,24,13,23,2390641
12579559,24,14,23,7172543
12583239,24,13,23,2391547
12584039,24,12,23,797233
12585831,24,14,23,7176119
12593383,24,12,23,797825
12597575,24,14,23,7182815
12603559,24,13,23,2395409
12604583,24,14,23,7186811
12605351,24,14,23,7187249
12612935,24,13,23,2397191
12613959,24,14,23,7192157
12615271,24,13,23,2397635
12616039,24,13,23,2397781
12620455,24,14,23,7195861
12621543,24,12,23,799609
12626791,24,14,23,7199473
12628839,24,14,23,7200641
12634023,24,13,23,2401199
12634791,24,13,23,2401345
12634855,24,13,23,2401357
12635815,24,14,23,7204619
12637415,24,14,23,7205531
12641127,24,13,23,2402549
12647591,24,14,23,7211333
12649703,24,11,23,267131
12654919,24,14,23,7215511
12655975,24,13,23,2405371
12656711,24,10,23,89093
12656967,24,14,23,7216679
12658023,24,14,23,7217281
12658279,24,13,23,2405809
12663527,24,14,23,7220419
12663975,24,14,23,7220675
12673351,24,14,23,7226021
12676263,24,13,23,2409227
12677799,24,12,23,803173
12682727,24,14,23,7231367
12684647,24,14,23,7232461
12685639,24,13,23,2411009
12686151,24,14,23,7233319
12686439,24,13,23,2411161
12686951,24,14,23,7233775
12687463,24,14,23,7234067
12699751,24,13,23,2413691
12700007,24,14,23,7241219
12700487,24,13,23,2413831
12704935,24,14,23,7244029
12714311,24,14,23,7249375
12715111,24,14,23,7249831
12715367,24,12,23,805553
12715623,24,14,23,7250123
12720039,24,12,23,805849
12724455,24,14,23,7255159
12728647,24,13,23,2419183
12729703,24,14,23,7258151
12732583,24,13,23,2419931
12735655,24,13,23,2420515
12743495,24,12,23,807335
12746087,24,14,23,7267493
12751335,24,13,23,2423495
12756839,24,13,23,2424541
12757863,24,14,23,7274207
12760679,24,13,23,2425271
12761703,24,14,23,7276397
12765927,24,14,23,7278805
12777383,24,14,23,7285337
12787047,24,14,23,7290847
12788807,24,13,23,2430617
12789831,24,14,23,7292435
12797415,24,12,23,810751
12798183,24,13,23,2432399
12799847,24,12,23,810905
12800839,24,14,23,7298711
12800871,24,14,23,7298729
12802151,24,12,23,811051
12803687,24,13,23,2433445
12806311,24,14,23,7301831
12808935,24,14,23,7303327
12815719,24,14,23,7307195
12818023,24,14,23,7308509
12819623,24,14,23,7309421
12822439,24,13,23,2437009
12823271,24,12,23,812389
12823463,24,14,23,7311611
12825063,24,14,23,7312523
12828999,24,14,23,7314767
12830567,24,14,23,7315661
12831559,24,14,23,7316227
12834983,24,12,23,813131
12839847,24,14,23,7320953
12844135,24,14,23,7323397
12845127,24,13,23,2441321
12846183,24,14,23,7324565
12846439,24,14,23,7324711
12849063,24,9,23,30149
12849319,24,14,23,7326353
12853735,24,12,23,814319
12854503,24,13,23,2443103
12855527,24,14,23,7329893
12858439,24,8,23,10057
12858471,24,12,23,814619
12859239,24,13,23,2444003
12859751,24,14,23,7332301
12861543,24,13,23,2444441
12865191,24,14,23,7335403
12865447,24,11,23,271687
12865703,24,14,23,7335695
12867303,24,14,23,7336607
12872551,24,11,23,271837
12874567,24,14,23,7340749
12875079,24,14,23,7341041
12877415,24,14,23,7342373
12877991,24,13,23,2447567
12881063,24,13,23,2448151
12883175,24,14,23,7345657
12883687,24,14,23,7345949
12887911,24,14,23,7348357
12888423,24,14,23,7348649
12890439,24,13,23,2449933
12892839,24,13,23,2450389
12895975,24,12,23,816995
12896167,24,14,23,7353065
12897191,24,14,23,7353649
12901735,24,14,23,7356239
12903783,24,13,23,2452469
12904551,24,13,23,2452615
12916583,24,14,23,7364705
12917863,24,13,23,2455145
12923047,24,14,23,7368391
12930919,24,14,23,7372879
12932423,24,14,23,7373737
12934759,24,14,23,7375069
12935335,24,14,23,7375397
12937383,24,13,23,2458855
12938407,24,14,23,7377149
12939943,24,14,23,7378025
12940007,24,14,23,7378061
12947783,24,14,23,7382495
12953511,24,14,23,7385761
12955367,24,13,23,2462273
12956135,24,13,23,2462419
12961607,24,12,23,821153
12964007,24,12,23,821305
12966055,24,14,23,7392913
12974951,24,13,23,2465995
12975207,24,14,23,7398131
12977511,24,14,23,7399445
12982183,24,14,23,7402109
12984807,24,14,23,7403605
12989287,24,14,23,7406159
12989543,24,14,23,7406305
12989767,24,12,23,822937
12996263,24,14,23,7410137
12998375,24,13,23,2470447
13003079,24,13,23,2471341
13003879,24,12,23,823831
13005639,24,14,23,7415483
13017927,24,11,23,274907
13018727,24,13,23,2474315
13019495,24,13,23,2474461
13022823,24,14,23,7425281
13023143,24,14,23,7425463
13023911,24,14,23,7425901
13027047,24,14,23,7427689
13031751,24,14,23,7430371
13033831,24,14,23,7431557
13042919,24,13,23,2478913
13043175,24,14,23,7436885
13047655,24,13,23,2479813
13050951,24,14,23,7441319
13052583,24,14,23,7442249
13053863,24,13,23,2480993
13055207,24,14,23,7443745
13055719,24,14,23,7444037
13059559,24,14,23,7446227
13060327,24,14,23,7446665
13061223,24,14,23,7447175
13061479,24,14,23,7447321
13061991,24,14,23,7447613
13063271,24,13,23,2482781
13064295,24,14,23,7448927
13066407,24,13,23,2483377
13069031,24,14,23,7451627
13069543,24,10,23,91999
13075303,24,14,23,7455203
13081255,24,12,23,828733
13083367,24,14,23,7459801
13085415,24,14,23,7460969
13092679,24,14,23,7465111
13095079,24,14,23,7466479
13097127,24,14,23,7467647
13097703,24,12,23,829775
13100775,24,13,23,2489909
13106023,24,14,23,7472719
13107303,24,14,23,7473449
13115879,24,14,23,7478339
13116647,24,14,23,7478777
13119559,24,13,23,2493479
13120359,24,13,23,2493631
13120615,24,14,23,7481039
13121383,24,14,23,7481477
13123687,24,14,23,7482791
13132903,24,9,23,30815
13134151,24,14,23,7488757
13134183,24,14,23,7488775
13140135,24,14,23,7492169
13143783,24,13,23,2498083
13149287,24,11,23,277681
13154215,24,14,23,7500197
13157095,24,13,23,2500613
13158119,24,14,23,7502423
13164903,24,13,23,2502097
13165639,24,12,23,834079
13165927,24,14,23,7506875
13166407,24,13,23,2502383
13167783,24,14,23,7507933
13174247,24,13,23,2503873
13177159,24,14,23,7513279
13178471,24,14,23,7514027
13180007,24,14,23,7514903
13181031,24,14,23,7515487
13183655,24,13,23,2505661
13191495,24,12,23,835717
13191527,24,11,23,278573
13193287,24,14,23,7522475
13200103,24,13,23,2508787
13205351,24,14,23,7529353
13207143,24,13,23,2510125
13214439,24,14,23,7534535
13215975,24,14,23,7535411
13217511,24,14,23,7536287
13220967,24,14,23,7538257
13221959,24,12,23,837647
13222727,24,13,23,2513087
13223751,24,14,23,7539845
13226151,24,14,23,7541213
13228775,24,14,23,7542709
13235047,24,14,23,7546285
13235303,24,13,23,2515477
13235527,24,14,23,7546559
13235559,24,14,23,7546577
13249383,24,13,23,2518153
13249639,24,14,23,7554605
13251399,24,14,23,7555609
13251911,24,14,23,7555901
13258663,24,13,23,2519917
13264199,24,12,23,840323
13264231,24,12,23,840325
13264999,24,13,23,2521121
13265767,24,13,23,2521267
13266023,24,14,23,7563947
13268903,24,11,23,280207
13273575,24,12,23,840917
13274855,24,14,23,7568983
13285543,24,14,23,7575077
13286119,24,13,23,2525135
13292391,24,11,23,280703
13298855,24,14,23,7582667
13304295,24,14,23,7585769
13306983,24,14,23,7587301
13308231,24,14,23,7588013
13309031,24,14,23,7588469
13316007,24,14,23,7592447
13323591,24,13,23,2532257
13324359,24,13,23,2532403
13325415,24,14,23,7597811
13327015,24,14,23,7598723
13336423,24,14,23,7604087
13337703,24,13,23,2534939
13338215,24,14,23,7605109
13342887,24,14,23,7607773
13343399,24,14,23,7608065
13346279,24,10,23,93947
13350759,24,14,23,7612261
13352551,24,13,23,2537761
13353031,24,14,23,7613557
13355175,24,14,23,7614779
13358823,24,13,23,2538953
13359847,24,14,23,7617443
13361639,24,14,23,7618465
13362919,24,14,23,7619195
13366375,24,14,23,7621165
13366599,24,13,23,2540431
13366631,24,13,23,2540437
13367655,24,14,23,7621895
13369511,24,14,23,7622953
13371303,24,13,23,2541325
13372135,24,10,23,94129
13373927,24,14,23,7625471
13374695,24,14,23,7625909
13379943,24,13,23,2542967
13380455,24,14,23,7629193
13380711,24,13,23,2543113
13395271,24,14,23,7637641
13395303,24,14,23,7637659
13395559,24,12,23,848645
13403367,24,13,23,2547419
13404647,24,14,23,7642987
13411143,24,13,23,2548897
13411399,24,14,23,7646837
13419239,24,14,23,7651307
13422439,24,14,23,7653131
13423431,24,14,23,7653697
13423943,24,14,23,7653989
13427783,24,14,23,7656179
13428551,24,14,23,7656617
13437255,24,14,23,7661579
13437767,24,10,23,94591
13437799,24,12,23,851321
13442215,24,14,23,7664407
13451591,24,14,23,7669753
13452903,24,14,23,7670501
13453639,24,14,23,7670921
13458087,24,13,23,2557819
13460199,24,14,23,7674661
13465927,24,12,23,853103
13468999,24,13,23,2559893
13478375,24,13,23,2561675
13480807,24,13,23,2562137
13481063,24,14,23,7686557
13481831,24,14,23,7686995
13482343,24,12,23,854143
13483623,24,14,23,7688017
13484103,24,14,23,7688291
13484871,24,14,23,7688729
13489383,24,11,23,284863
13500583,24,14,23,7697687
13502375,24,14,23,7698709
13505255,24,14,23,7700351
13512007,24,13,23,2568067
13515943,24,13,23,2568815
13518567,24,14,23,7707941
13524327,24,14,23,7711225
13525319,24,13,23,2570597
13525863,24,14,23,7712101
13526343,24,14,23,7712375
13526375,24,14,23,7712393
13526631,24,14,23,7712539
13527143,24,14,23,7712831
13534695,24,13,23,2572379
13535719,24,14,23,7717721
13538663,24,12,23,857711
13541735,24,13,23,2573717
13542471,24,13,23,2573857
13542503,24,13,23,2573863
13545383,24,14,23,7723231
13547239,24,13,23,2574763
13548263,24,14,23,7724873
13560487,24,13,23,2577281
13561511,24,14,23,7732427
13568327,24,13,23,2578771
13568871,24,14,23,7736623
13573287,24,14,23,7739141
13577447,24,14,23,7741513
13582183,24,14,23,7744213
13582663,24,14,23,7744487
13584199,24,14,23,7745363
13584487,24,14,23,7745527
13584743,24,13,23,2581891
13585735,24,14,23,7746239
13596999,24,14,23,7752661
13598055,24,13,23,2584421
13599847,24,14,23,7754285
13603495,24,13,23,2585455
13613671,24,12,23,862463
13615271,24,13,23,2587693
13625191,24,14,23,7768735
13626215,24,13,23,2589773
13630119,24,10,23,95945
13636327,24,13,23,2591695
13639527,24,12,23,864101
13641799,24,12,23,864245
13641831,24,12,23,864247
13643079,24,14,23,7778935
13645735,24,13,23,2593483
13654343,24,13,23,2595119
13655143,24,13,23,2595271
13655399,24,14,23,7785959
13657703,24,14,23,7787273
13662119,24,13,23,2596597
13665511,24,14,23,7791725
13669735,24,14,23,7794133
13669991,24,11,23,288677
13670247,24,14,23,7794425
13672519,24,14,23,7795721
13676455,24,14,23,7797965
13677799,24,13,23,2599577
13678311,24,14,23,7799023
13683815,24,14,23,7802161
13684071,24,12,23,866923
13685607,24,13,23,2601061
13691815,24,13,23,2602241
13692583,24,13,23,2602387
13692647,24,13,23,2602399
13699943,24,14,23,7811357
13707495,24,11,23,289469
13712231,24,10,23,96523
13714503,24,10,23,96539
13717671,24,13,23,2607155
13720295,24,14,23,7822961
13727047,24,13,23,2608937
13728071,24,14,23,7827395
13729863,24,14,23,7828417
13731143,24,14,23,7829147
13734567,24,14,23,7831099
13735655,24,12,23,870191
13740359,24,10,23,96721
13740519,24,14,23,7834493
13741415,24,14,23,7835003
13742151,24,14,23,7835423
13742919,24,14,23,7835861
13743463,24,13,23,2612057
13744487,24,14,23,7836755
13744743,24,14,23,7836901
13756263,24,14,23,7843469
13770599,24,14,23,7851643
13771591,24,13,23,2617403
13772871,24,14,23,7852939
13776807,24,14,23,7855183
13778087,24,14,23,7855913
13780199,24,12,23,873013
13786215,24,14,23,7860547
13787463,24,14,23,7861259
13787495,24,14,23,7861277
13791911,24,12,23,873755
13792999,24,14,23,7864415
13800807,24,14,23,7868867
13803879,24,14,23,7870619
13806247,24,14,23,7871969
13813095,24,9,23,32411
13818471,24,13,23,2626313
13819047,24,14,23,7879267
13822631,24,14,23,7881311
13823719,24,14,23,7881931
13828423,24,14,23,7884613
13829223,24,14,23,7885069
13829479,24,11,23,292045
13834151,24,12,23,876431
